time,client_ip,server_ip,d,connection,mtu,g,raw_ip
[2017/08/23 22:56:48],192.168.0.17/61761,74.119.119.69/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),988.84 ,,
[2017/08/23 22:56:48],192.168.0.17/61761,74.119.119.69/80,subj=srv,os=???,11,params=tos:0x08,"raw_sig=4:244+11:0:1460:mss*3,0:mss,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:48],192.168.0.17/61761,74.119.119.69/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:48],192.168.0.17/61761,74.119.119.69/80,subj=srv,uptime=3 days 12 hrs 39 min (modulo 49 days),1000.00 ,,
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),957.75 ,,
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=srv,os=???,15,params=tos:0x08,"raw_sig=4:49+15:0:1460:mss*20,10:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:48],192.168.0.17/61762,209.208.126.238/443,subj=srv,uptime=50 days 5 hrs 16 min (modulo 198 days),249.97 ,,
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),970.30 ,,
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=srv,os=???,15,params=tos:0x08,"raw_sig=4:49+15:0:1460:mss*20,10:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61763,209.208.126.239/443,subj=srv,uptime=50 days 5 hrs 3 min (modulo 198 days),249.91 ,,
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=cli,uptime=15 days 4 hrs 50 min (modulo 55 days),929.75 ,,
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=srv,os=Linux 3.x,8,params=tos:0x08,"raw_sig=4:56+8:0:1460:mss*10,7:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61764,209.204.228.144/80,subj=srv,uptime=49 days 13 hrs 43 min (modulo 49 days),994.94 ,,
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=cli,uptime=17 days 2 hrs 26 min (modulo 62 days),766.36 ,,
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=srv,os=???,9,params=tos:0x08,"raw_sig=4:246+9:0:1460:mss*3,0:mss,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61765,74.119.119.69/80,subj=srv,uptime=3 days 12 hrs 39 min (modulo 49 days),959.78 ,,
[2017/08/23 22:56:49],192.168.0.17/61766,69.172.216.111/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61766,69.172.216.111/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61766,69.172.216.111/80,subj=cli,uptime=17 days 2 hrs 26 min (modulo 62 days),782.95 ,,
[2017/08/23 22:56:49],192.168.0.17/61767,69.172.216.111/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61767,69.172.216.111/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61768,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61768,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61769,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61769,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61770,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61770,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:49],192.168.0.17/61771,23.32.42.77/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:49],192.168.0.17/61771,23.32.42.77/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61771,23.32.42.77/443,subj=srv,os=???,4,params=tos:0x08,"raw_sig=4:60+4:0:1460:mss*20,5:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61771,23.32.42.77/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61771,23.32.42.77/443,subj=cli,uptime=17 days 2 hrs 26 min (modulo 62 days),811.59 ,,
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=cli,uptime=17 days 2 hrs 26 min (modulo 62 days),795.92 ,,
[2017/08/23 22:56:50],192.168.0.17/61766,69.172.216.111/80,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61766,69.172.216.111/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61767,69.172.216.111/80,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61767,69.172.216.111/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61770,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61770,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61768,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61768,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61769,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61769,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=srv,os=Linux 3.x,17,params=tos:0x08,"raw_sig=4:47+17:0:1460:mss*10,8:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8],?Cookie:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:50],192.168.0.17/61772,72.30.2.182/80,subj=srv,app=???,,params=none,"raw_sig=1:Content-Type,?Content-Length,Date,Age=[0],Connection=[keep-alive],Server:Keep-Alive,Accept-Ranges:ATS"
[2017/08/23 22:56:50],192.168.0.17/61773,199.166.0.200/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:50],192.168.0.17/61773,199.166.0.200/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61773,199.166.0.200/443,subj=cli,uptime=17 days 2 hrs 26 min (modulo 62 days),817.39 ,,
[2017/08/23 22:56:50],192.168.0.17/61773,199.166.0.200/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61773,199.166.0.200/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),970.67 ,,
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=srv,os=Linux 3.x,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*10,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[*/*],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:50],192.168.0.17/61774,69.172.216.55/80,subj=srv,app=nginx 1.x,,params=dishonest,"raw_sig=1:Server,Date,Content-Type,Transfer-Encoding=[chunked],Connection=[close],?Pragma,?Cache-Control,?Expires,Access-Control-Allow-Origin=[pixel.adsafeprotected.com],Access-Control-Allow-Credentials=[true],X-Server-Name=[app10dal.dal.303net.pvt],Content-Encoding=[gzip]:Keep-Alive,Accept-Ranges:nginx"
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),944.08 ,,
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61775,69.172.216.55/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:51],192.168.0.17/61766,69.172.216.111/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:51],192.168.0.17/61767,69.172.216.111/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),950.92 ,,
[2017/08/23 22:56:51],192.168.0.17/61767,69.172.216.111/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:51],192.168.0.17/61766,69.172.216.111/80,subj=srv,app=nginx 1.x,,params=dishonest,"raw_sig=1:Server,Date,Content-Type,?Content-Length,Connection=[close],P3P=[CP=""COM NAV INT STA NID OUR IND NOI""],?Pragma,?Cache-Control,X-Server-Name=[dt54dal.dal.303net.pvt]:Keep-Alive,Accept-Ranges:nginx"
[2017/08/23 22:56:51],192.168.0.17/61776,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61776,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61776,69.172.216.111/443,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),941.52 ,,
[2017/08/23 22:56:51],192.168.0.17/61767,69.172.216.111/80,subj=srv,app=nginx 1.x,,params=dishonest,"raw_sig=1:Server,Date,Content-Type,?Content-Length,Connection=[close],P3P=[CP=""COM NAV INT STA NID OUR IND NOI""],?Pragma,?Cache-Control,X-Server-Name=[dt85dal.dal.303net.pvt]:Keep-Alive,Accept-Ranges:nginx"
[2017/08/23 22:56:51],192.168.0.17/61776,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61776,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),937.98 ,,
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=srv,os=Linux 3.x,8,params=tos:0x08,"raw_sig=4:56+8:0:1460:mss*10,7:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61777,209.204.228.144/80,subj=srv,uptime=49 days 13 hrs 43 min (modulo 49 days),1028.02 ,,
[2017/08/23 22:56:51],192.168.0.17/61778,69.172.216.111/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61778,69.172.216.111/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61778,69.172.216.111/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),940.12 ,,
[2017/08/23 22:56:51],192.168.0.17/61779,69.172.216.111/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61779,69.172.216.111/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],2601:588:4001:2bb0:b558:7e72:e180:7c2/61780,2a00:1450:400e:800:0:0:0:2002/80,subj=cli,os=???,0,params=none,"raw_sig=6:64+0:0:1440:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:flow:0"
[2017/08/23 22:56:51],2601:588:4001:2bb0:b558:7e72:e180:7c2/61780,2a00:1450:400e:800:0:0:0:2002/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],2601:588:4001:2bb0:b558:7e72:e180:7c2/61780,2a00:1450:400e:800:0:0:0:2002/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),966.82 ,,
[2017/08/23 22:56:51],192.168.0.17/61781,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61781,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61782,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61782,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61779,69.172.216.111/80,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61779,69.172.216.111/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61778,69.172.216.111/80,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61778,69.172.216.111/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61779,69.172.216.111/80,subj=cli,uptime=15 days 4 hrs 50 min (modulo 55 days),931.82 ,,
[2017/08/23 22:56:51],192.168.0.17/61781,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61781,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61782,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61782,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61781,69.172.216.111/443,subj=cli,uptime=15 days 4 hrs 50 min (modulo 55 days),914.89 ,,
[2017/08/23 22:56:51],192.168.0.17/61782,69.172.216.111/443,subj=cli,uptime=15 days 4 hrs 50 min (modulo 55 days),914.89 ,,
[2017/08/23 22:56:51],192.168.0.17/61783,199.166.0.200/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61783,199.166.0.200/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61783,199.166.0.200/443,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),934.78 ,,
[2017/08/23 22:56:51],2601:588:4001:2bb0:b558:7e72:e180:7c2/61780,2a00:1450:400e:800:0:0:0:2002/80,subj=srv,os=???,15,params=tos:0x08,"raw_sig=6:49+15:0:1360:mss*20,8:mss,sok,ts,nop,ws:flow:0"
[2017/08/23 22:56:51],2601:588:4001:2bb0:b558:7e72:e180:7c2/61780,2a00:1450:400e:800:0:0:0:2002/80,subj=srv,link=generic tunnel or VPN,1420,,
[2017/08/23 22:56:51],192.168.0.17/61783,199.166.0.200/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61783,199.166.0.200/443,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61755,23.32.43.249/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),964.29 ,,
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),964.29 ,,
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=srv,os=Linux 3.x,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*10,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[*/*],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:51],192.168.0.17/61784,69.172.216.55/80,subj=srv,app=nginx 1.x,,params=dishonest,"raw_sig=1:Server,Date,Content-Type,Transfer-Encoding=[chunked],Connection=[close],?Pragma,?Cache-Control,?Expires,Access-Control-Allow-Origin=[pixel.adsafeprotected.com],Access-Control-Allow-Credentials=[true],X-Server-Name=[app23dal.dal.303net.pvt],Content-Encoding=[gzip]:Keep-Alive,Accept-Ranges:nginx"
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),950.50 ,,
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=srv,os=Linux 3.x,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*10,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=srv,link=Ethernet or modem,1500,,
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:52],192.168.0.17/61785,69.172.216.55/80,subj=srv,app=nginx 1.x,,params=dishonest,"raw_sig=1:Server,Date,Content-Type,?Content-Length,Connection=[close],P3P=[CP=""COM NAV INT STA NID OUR IND NOI""],?Pragma,?Cache-Control,X-Server-Name=[app14dal.dal.303net.pvt]:Keep-Alive,Accept-Ranges:nginx"
[2017/08/23 22:56:52],192.168.0.17/61786,69.172.216.111/443,subj=cli,os=Mac OS X,0,params=generic,"raw_sig=4:64+0:0:1460:65535,5:mss,nop,ws,nop,nop,ts,sok,eol+1:df,id+:0"
[2017/08/23 22:56:52],192.168.0.17/61786,69.172.216.111/443,subj=cli,link=Ethernet or modem,1500,,
[2017/08/23 22:56:52],192.168.0.17/61786,69.172.216.111/443,subj=cli,uptime=13 days 16 hrs 21 min (modulo 49 days),953.02 ,,
[2017/08/23 22:56:52],192.168.0.17/61779,69.172.216.111/80,subj=cli,app=???,,params=none,"raw_sig=1:Host,Connection=[keep-alive],User-Agent,Accept=[image/webp,image/apng,image/*,*/*;q=0.8],?Referer,Accept-Encoding=[gzip, deflate],Accept-Language=[en-US,en;q=0.8]:Accept-Charset,Keep-Alive:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.101 Safari/537.36"
[2017/08/23 22:56:52],192.168.0.17/61786,69.172.216.111/443,subj=srv,os=???,13,params=tos:0x08,"raw_sig=4:51+13:0:1460:mss*20,9:mss,sok,ts,nop,ws:df:0"
[2017/08/23 22:56:52],192.168.0.17/61786,69.172.216.111/443,subj=srv,link=Ethernet or modem,1500,,
